source_rank,city,state,country,region,latitude,longitude,numbeo_quality_of_life_index,purchasing_power_index,safety_index,healthcare_index,cost_of_living_index,property_price_to_income_ratio,traffic_commute_index,pollution_index,climate_index,is_required_city,source_period,source_url,source_note,purchasing_power_score,safety_score,healthcare_score,climate_score,affordability_score,housing_affordability_score,low_pollution_score,low_traffic_score,personalization_adjustment,practical_score,daily_life_score,food_scene_score,culture_score,outdoors_score,transit_score,airport_score,nightlife_score,friendliness_score,pace_of_life,baseline_lifestyle_score,data_quality,method_version,lifestyle_score,lifestyle_fit_score
232.0,Sarajevo,,Bosnia And Herzegovina,Europe,43.8563,18.4131,132.5,75.5,56.0,59.1,43.4,14.1,26.9,65.2,78.2,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,34.07676348547719,53.55113636363637,42.061855670103085,74.64953271028037,74.62264150943396,87.97216699801193,36.65865384615385,78.70722433460077,60.74247746964005,144.0,69.6,65.4,65.4,38.0,61.9,75.5,60.7,,slow,62.1,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,62.1,76.7
233.0,Los Angeles,CA,United States,North America,34.05,-118.2333,131.9,110.2,46.1,61.9,81.8,9.7,57.1,68.3,95.5,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,52.074688796680505,39.48863636363636,47.835051546391746,94.85981308411215,38.39622641509435,92.34592445328032,32.93269230769231,21.29277566539922,55.86103399811416,137.7,71.4,69.9,76.2,34.4,80.5,91.7,58.7,,moderate,68.5,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,68.5,107.2
234.0,Athens,,Greece,Europe,37.9838,23.7275,131.8,73.9,45.0,58.4,56.5,14.1,37.1,55.6,95.2,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,33.24688796680499,37.92613636363636,40.61855670103092,94.50934579439252,62.264150943396224,87.97216699801193,48.19711538461539,59.31558935361216,59.087721806692336,141.6,96.9,88.1,97.1,59.1,84.1,88.3,90.8,,slow,86.5,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,86.5,196.2
235.0,Astana (Nur-Sultan),,Kazakhstan,Asia,51.1694,71.4491,131.0,71.7,66.7,67.3,31.8,7.4,35.4,55.1,21.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,32.10580912863071,68.75,58.96907216494844,8.177570093457943,85.56603773584905,94.63220675944333,48.79807692307693,62.547528517110266,56.13790943132827,137.5,72.6,65.8,53.1,16.2,56.6,95.6,44.6,,moderate,57.3,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,57.3,54.1
236.0,Noida,,India,Asia,28.5355,77.391,129.3,129.9,44.3,67.5,20.1,6.6,44.4,91.1,58.9,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,62.292531120331965,36.93181818181817,59.38144329896906,52.102803738317746,96.60377358490565,95.42743538767395,5.52884615384616,45.43726235741444,57.70832080373481,138.6,52.6,46.2,28.2,24.5,53.0,86.2,20.7,,moderate,44.0,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,44.0,0.0
237.0,Chisinau,,Moldova,Europe,47.0105,28.8638,128.7,66.6,58.6,51.7,38.1,13.0,28.8,63.5,76.9,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,29.460580912863072,57.24431818181818,26.804123711340207,73.13084112149532,79.62264150943396,89.06560636182903,38.70192307692308,75.09505703422053,59.35757651989262,140.3,85.6,71.1,67.1,28.1,45.5,97.2,69.0,,slow,65.5,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,65.5,92.7
238.0,Hong Kong,,Hong Kong (China),Asia,22.3193,114.1694,128.4,102.4,78.3,66.5,73.9,33.6,41.9,66.3,83.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,48.02904564315354,85.22727272727272,57.319587628865975,80.95794392523364,45.849056603773576,68.58846918489066,35.33653846153847,50.19011406844106,61.289939398344494,142.5,95.2,86.5,86.4,59.7,95.9,88.6,66.2,,fast,83.8,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,83.8,182.8
239.0,Istanbul,,Turkey,Middle East,41.0167,28.9667,127.7,69.9,51.9,70.1,45.3,10.6,50.7,67.3,93.0,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,31.172199170124486,47.72727272727271,64.7422680412371,91.93925233644859,72.83018867924528,91.45129224652088,34.13461538461539,33.460076045627375,59.86021728712751,140.4,100.0,92.7,94.5,56.7,96.1,87.9,82.1,,moderate,88.0,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,88.0,203.6
240.0,Moscow,,Russia,Europe,55.7558,37.6173,127.7,93.8,64.9,67.9,55.0,20.9,50.5,54.7,55.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,43.568464730290465,66.19318181818183,60.206185567010316,48.48130841121495,63.67924528301887,81.21272365805169,49.27884615384615,33.84030418250951,56.618809911299316,136.4,89.5,88.1,98.4,50.1,98.3,87.7,96.8,,moderate,86.6,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,86.6,196.7
241.0,Krasnodar,,Russia,Europe,45.0393,38.9872,126.7,66.6,66.1,50.3,44.1,12.2,51.8,55.2,78.7,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,29.460580912863072,67.89772727272727,23.917525773195862,75.23364485981308,73.9622641509434,89.86083499005964,48.67788461538461,31.368821292775678,57.16056778854941,136.5,83.8,71.2,74.3,24.0,76.2,81.3,63.1,,moderate,68.1,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,68.1,105.2
242.0,Belo Horizonte,,Brazil,South America,-19.9,-43.9,126.7,55.0,40.6,64.4,34.7,13.9,43.1,53.0,98.5,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,23.44398340248963,31.676136363636363,52.98969072164949,98.3644859813084,82.83018867924528,88.17097415506959,51.32211538461539,47.908745247148275,59.75341098864144,139.7,67.5,62.9,59.7,25.4,66.7,75.9,62.4,,slow,59.5,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,59.5,64.4
243.0,Yerevan,,Armenia,Asia,40.1872,44.5152,125.9,47.4,78.0,60.1,42.1,17.2,30.5,60.9,63.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,19.502074688796682,84.80113636363636,44.123711340206185,57.35981308411213,75.84905660377359,84.8906560636183,41.82692307692308,71.86311787072243,60.34933291918704,140.0,85.6,75.2,79.4,26.7,68.4,82.0,69.3,,moderate,69.7,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,69.7,113.1
244.0,Belgrade,,Serbia,Europe,44.7866,20.4489,125.6,76.5,62.3,53.2,48.1,16.6,36.5,68.7,84.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,34.595435684647306,62.5,29.896907216494846,81.54205607476635,70.18867924528303,85.48707753479125,32.451923076923066,60.45627376425855,58.91806372442669,138.1,92.2,79.1,86.3,65.2,75.7,85.4,78.9,,moderate,80.8,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,80.8,168.0
245.0,Thiruvananthapuram,,India,Asia,8.5241,76.9366,125.4,46.4,61.0,63.4,18.1,10.7,40.9,56.4,64.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,18.983402489626556,60.65340909090909,50.92783505154639,58.99532710280373,98.49056603773585,91.35188866799204,47.23557692307693,52.091254752851704,59.3721273792208,138.6,81.0,64.5,60.6,42.4,42.2,78.0,23.4,,moderate,57.8,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,57.8,56.4
246.0,Milan,,Italy,Europe,45.4642,9.19,124.7,82.4,46.1,69.9,73.5,18.0,35.9,68.1,88.1,True,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,37.65560165975104,39.48863636363636,64.3298969072165,86.21495327102802,46.22641509433962,84.09542743538768,33.173076923076934,61.59695817490494,57.65082751942426,136.1,90.9,85.8,90.9,43.5,87.8,82.8,88.6,,moderate,81.5,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,81.5,171.4
247.0,Kharkiv,,Ukraine,Europe,49.9935,36.2304,124.5,62.0,52.8,49.2,26.0,8.5,38.2,56.9,65.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,27.0746887966805,49.00568181818181,21.649484536082475,59.69626168224299,91.0377358490566,93.53876739562624,46.63461538461539,57.22433460076044,56.05192699096123,134.0,85.8,69.3,74.5,45.8,83.0,54.4,64.4,,moderate,69.9,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,69.9,114.1
248.0,Saint Petersburg,,Russia,Europe,59.9311,30.3609,124.4,82.5,62.5,61.6,45.5,15.0,49.1,60.9,60.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,37.707468879668056,62.78409090909091,47.21649484536082,54.08878504672896,72.64150943396227,87.07753479125249,41.82692307692308,36.50190114068439,56.06736479370411,134.0,88.2,86.5,97.2,46.6,93.4,90.3,95.3,,moderate,84.8,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,84.8,187.8
249.0,Quito,,Ecuador,South America,-0.2167,-78.5,124.1,55.1,36.9,69.1,34.0,10.1,41.0,64.5,99.0,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,23.49585062240664,26.42045454545454,62.680412371134,98.94859813084112,83.49056603773585,91.94831013916502,37.5,51.90114068441064,59.67919392500814,138.3,97.3,76.7,71.7,67.8,66.3,76.9,68.0,,slow,76.3,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,76.3,145.7
250.0,Kazan,,Russia,Europe,55.8304,49.0661,123.8,68.8,69.9,68.7,43.3,18.4,35.0,58.7,39.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,30.601659751037346,73.29545454545455,61.855670103092784,29.556074766355138,74.71698113207547,83.69781312127236,44.47115384615385,63.30798479087452,57.007829314837565,134.8,82.4,73.0,78.3,33.8,77.8,73.3,66.3,,slow,69.9,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,69.9,114.1
251.0,Amman,,Jordan,Middle East,31.95,35.9333,123.0,53.2,62.7,65.6,43.5,9.8,40.6,76.6,89.0,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,22.510373443983408,63.06818181818182,55.46391752577318,87.26635514018692,74.52830188679245,92.2465208747515,22.956730769230788,52.6615969581749,60.32476940556268,138.5,74.4,64.0,53.6,24.5,32.9,98.4,36.3,,moderate,54.6,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,54.6,41.3
252.0,San Jose,,Costa Rica,North America,9.9333,-84.0833,122.7,54.3,44.1,62.9,57.7,9.6,63.3,48.5,99.5,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,23.08091286307054,36.64772727272727,49.89690721649483,99.53271028037382,61.13207547169811,92.44532803180914,56.73076923076923,9.50570342205323,55.48254730129865,132.4,83.5,70.5,68.7,34.8,52.1,82.0,64.0,,moderate,65.2,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,65.2,91.3
253.0,Gurgaon,,India,Asia,28.4595,77.0266,122.5,116.2,45.9,65.1,23.5,11.6,37.0,90.8,59.9,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,55.18672199170125,39.204545454545446,54.432989690721634,53.27102803738316,93.39622641509433,90.4572564612326,5.88942307692308,59.50570342205322,57.040367052208595,134.2,66.6,54.8,31.4,22.6,55.2,92.1,30.4,,moderate,50.2,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,50.2,20.6
254.0,Naples,,Italy,Europe,40.8518,14.2681,122.0,92.3,37.7,59.6,59.3,9.7,43.8,77.9,95.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,42.790456431535276,27.556818181818183,43.092783505154635,95.21028037383176,59.62264150943397,92.34592445328032,21.39423076923076,46.577946768060826,55.75428217125785,132.3,87.5,76.2,87.6,53.3,92.3,86.9,64.0,,slow,79.0,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,79.0,159.1
255.0,Porto Alegre,,Brazil,South America,-30.05,-51.2167,122.0,48.1,29.5,64.7,35.0,13.7,31.3,56.9,98.7,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,19.86514522821577,15.909090909090907,53.608247422680414,98.59813084112149,82.54716981132076,88.36978131212723,46.63461538461539,70.34220532319391,58.72454603776435,136.0,80.9,67.2,77.6,34.7,69.1,81.1,61.1,,slow,67.7,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,67.7,103.2
256.0,Tbilisi,,Georgia,Asia,41.7151,44.8271,121.5,50.2,74.0,55.4,37.6,15.1,38.0,71.9,84.2,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,20.954356846473036,79.11931818181817,34.43298969072164,81.6588785046729,80.09433962264151,86.97813121272365,28.605769230769226,57.60456273764258,60.380368840030656,137.8,88.8,80.0,82.4,38.3,76.4,79.3,76.0,,moderate,74.9,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,74.9,138.8
257.0,Monterrey,,Mexico,North America,25.6667,-100.3167,121.0,62.5,52.1,68.8,49.6,16.2,31.9,70.9,80.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,27.334024896265564,48.01136363636363,62.061855670103085,77.2196261682243,68.77358490566039,85.88469184890656,29.807692307692307,69.20152091254752,58.75192136206434,135.5,71.6,60.8,64.5,40.0,68.0,77.6,42.9,,slow,61.4,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,61.4,73.4
258.0,Kiev (Kyiv),,Ukraine,Europe,50.4501,30.5234,120.9,68.3,54.4,58.3,32.0,12.4,43.2,64.6,70.0,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,30.342323651452286,51.27840909090908,40.41237113402061,65.07009345794393,85.37735849056604,89.66202783300199,37.3798076923077,47.71863117870721,56.54174495455625,132.7,93.9,80.3,91.9,71.5,84.6,59.5,77.9,,moderate,81.8,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,81.8,172.9
259.0,Guadalajara,,Mexico,North America,20.6667,-103.3333,120.7,52.2,37.6,78.6,43.2,16.7,41.6,59.3,92.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,21.99170124481328,27.414772727272723,82.2680412371134,91.7056074766355,74.81132075471697,85.38767395626243,43.75,50.76045627376425,59.13394513730705,135.8,82.6,65.5,72.7,27.5,79.6,82.3,52.8,,slow,66.8,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,66.8,98.8
260.0,Medellin,,Colombia,South America,6.23083,-75.59056,120.4,41.0,45.9,78.9,37.1,19.4,37.8,62.5,99.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,16.182572614107883,39.204545454545446,82.88659793814433,99.88317757009345,80.56603773584905,82.7037773359841,39.90384615384615,57.98479087452472,61.830238216446055,139.0,94.7,74.1,72.8,56.9,69.5,74.8,75.1,,slow,74.9,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,74.9,138.8
261.0,Beijing,,China,Asia,39.9333,116.4,120.4,105.3,74.6,70.4,37.6,29.9,43.2,76.7,57.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,49.53319502074689,79.97159090909089,65.36082474226804,50.5841121495327,80.09433962264151,72.26640159045726,22.836538461538453,47.71863117870721,59.45432835098968,136.0,81.5,77.7,86.1,47.8,93.5,92.1,70.3,,moderate,78.3,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,78.3,155.6
262.0,Panama City,,Panama,North America,8.95,-79.5333,120.0,53.1,53.5,60.9,47.7,12.6,32.8,61.9,67.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,22.45850622406639,50.0,45.77319587628865,62.499999999999986,70.56603773584905,89.46322067594434,40.625,67.49049429657795,56.10873182587317,131.7,80.1,70.8,69.1,43.2,70.2,84.9,61.7,,moderate,68.7,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,68.7,108.2
263.0,Skopje,,North Macedonia,Europe,41.9981,21.4254,119.8,76.0,54.0,55.0,37.7,12.9,27.2,82.2,76.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,34.33609958506224,50.71022727272727,33.60824742268041,72.42990654205606,80.0,89.16500994035785,16.225961538461547,78.13688212927757,57.79329561007247,133.7,75.4,63.2,58.1,35.4,44.5,77.6,55.4,,slow,58.6,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,58.6,60.2
264.0,Buenos Aires,,Argentina,South America,-34.6,-58.45,118.7,47.3,37.0,68.0,50.8,14.4,49.9,51.3,98.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,19.450207468879672,26.562499999999993,60.41237113402062,98.13084112149532,67.64150943396226,87.67395626242545,53.36538461538462,34.980988593155885,56.4126511055724,131.4,92.8,87.7,95.2,42.4,92.0,85.3,84.5,,moderate,83.1,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,83.1,179.4
265.0,Baku,,Azerbaijan,Asia,40.4093,49.8671,116.2,49.0,70.0,48.2,32.6,16.5,37.9,74.1,91.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,20.331950207468882,73.4375,19.587628865979383,90.07009345794393,84.81132075471697,85.58648111332008,25.961538461538467,57.79467680608364,59.22942020564177,133.6,90.2,76.7,71.3,22.5,79.1,81.6,70.8,,moderate,70.7,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,70.7,118.0
266.0,Rostov-on-Don (Rostov-na-donu),,Russia,Europe,47.2357,39.7015,114.6,75.2,47.7,51.5,38.9,12.0,42.0,71.5,73.9,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,33.921161825726145,41.76136363636363,26.391752577319583,69.62616822429906,78.86792452830188,90.0596421471173,29.086538461538467,49.999999999999986,53.73987193174192,126.0,76.4,64.7,61.6,9.7,71.6,72.0,57.3,,moderate,59.4,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,59.4,64.0
267.0,Odessa (Odesa),,Ukraine,Europe,46.4825,30.7233,114.6,52.0,45.2,51.4,29.4,13.1,36.6,62.1,79.0,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,21.887966804979257,38.21022727272727,26.185567010309267,75.5841121495327,87.83018867924528,88.9662027833002,40.38461538461539,60.266159695817485,55.16392942857966,127.7,83.2,68.5,76.8,44.1,80.3,74.9,54.7,,slow,70.1,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,70.1,115.1
268.0,Santiago,,Chile,South America,-33.4489,-70.6693,112.6,61.8,35.9,65.7,43.4,16.5,36.9,70.7,90.2,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,26.970954356846477,24.999999999999993,55.670103092783506,88.66822429906543,74.62264150943396,85.58648111332008,30.048076923076934,59.6958174904943,55.937512866963665,127.6,94.4,79.3,86.6,47.3,88.9,83.1,70.6,,slow,79.6,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,79.6,162.1
269.0,Tunis,,Tunisia,Africa,36.8,10.2,110.6,40.9,51.2,56.0,30.6,14.0,37.0,74.0,93.2,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,16.130705394190873,46.732954545454554,35.6701030927835,92.17289719626169,86.69811320754717,88.07157057654075,26.081730769230774,59.50570342205322,57.26178420602865,128.2,82.1,70.1,58.4,28.7,81.3,87.8,29.0,,slow,63.9,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,63.9,85.2
270.0,Kolkata,,India,Asia,22.5726,88.3639,107.7,76.6,53.1,60.1,18.5,10.2,59.4,78.2,60.9,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,34.64730290456431,49.43181818181817,44.123711340206185,54.43925233644858,98.11320754716981,91.84890656063618,21.03365384615384,16.920152091254735,52.574164479998544,120.9,68.5,57.7,61.5,31.3,83.4,82.5,28.0,,moderate,59.8,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,59.8,65.8
271.0,Bogota,,Colombia,South America,4.6,-74.0833,106.4,55.0,33.4,66.0,35.7,15.6,51.4,69.4,97.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,23.44398340248963,21.448863636363633,56.288659793814425,96.72897196261681,81.88679245283018,86.48111332007952,31.61057692307692,32.12927756653991,54.40697052185858,122.5,93.7,82.7,78.3,46.1,70.2,87.8,81.2,,moderate,77.2,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,77.2,150.2
272.0,Dnipro,,Ukraine,Europe,48.4647,35.0462,105.9,52.7,46.3,53.9,30.4,9.5,33.5,80.6,69.5,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,22.251037344398345,39.772727272727266,31.340206185567,64.48598130841121,86.88679245283019,92.54473161033798,18.149038461538467,66.15969581749049,53.11174492212383,120.7,81.0,65.5,58.7,28.4,76.1,53.8,56.6,,slow,61.5,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,61.5,73.9
273.0,Pattaya,,Thailand,Asia,12.9236,100.8825,103.1,37.3,54.9,75.1,37.3,21.5,21.9,87.0,75.0,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,14.263485477178422,51.98863636363635,75.05154639175255,70.91121495327103,80.37735849056604,80.61630218687873,10.456730769230774,88.212927756654,58.076802187965015,125.3,84.7,79.8,60.7,15.0,38.1,65.3,87.2,,slow,61.2,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,61.2,72.4
274.0,Yekaterinburg,,Russia,Europe,56.8389,60.6057,101.2,65.6,56.6,53.6,44.9,11.5,39.3,69.6,21.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,28.94190871369295,54.40340909090908,30.72164948453608,8.177570093457943,73.20754716981132,90.55666003976143,31.370192307692307,55.133079847908746,46.355179071668054,109.9,89.3,72.8,79.1,48.5,76.8,86.0,66.5,,moderate,74.7,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,74.7,137.8
